"","IndividualId","Column0","Organism.Age","Organism.Gestational.age","Organism.Height","Organism.Ontogeny.factor..alpha1.acid.glycoprotein.","Organism.Ontogeny.factor..albumin.","Organism.Hematocrit","Organism.MeanBW","Organism.MeanHeight","Organism.VenousBlood.Volume","Organism.ArterialBlood.Volume","Organism.Bone.Specific.blood.flow.rate","Organism.Bone.Volume","Organism.Brain.Volume","Organism.Brain.Specific.blood.flow.rate","Organism.Fat.Volume","Organism.Fat.Vf..lipid.","Organism.Fat.Vf..neutral.lipid..PT","Organism.Fat.Vf..phospholipid..PT","Organism.Fat.Fraction.interstitial","Organism.Fat.Vf..water.","Organism.Fat.Vf..water..PT","Organism.Fat.Vf..neutral.lipid..RR","Organism.Fat.Vf..neutral.lipid..WS","Organism.Fat.Vf..neutral.phospholipid..RR","Organism.Fat.Vf..neutral.phospholipid..plasma..WS","Organism.Fat.Vf..extracellular.water..RR","Organism.Fat.Vf..intracellular.water..RR","Organism.Fat.Vf..water..WS","Organism.Fat.Specific.blood.flow.rate","Organism.Gonads.Volume","Organism.Gonads.Specific.blood.flow.rate","Organism.Heart.Volume","Organism.Heart.Specific.blood.flow.rate","Organism.Kidney.Volume","Organism.Kidney.Age.of.aging.onset","Organism.Kidney.Aging.half.time","Organism.Kidney.GFRmat","Organism.Kidney.Hill.coefficient.for.aging.GFR","Organism.Kidney.Hill.coefficient.for.GFR","Organism.Kidney.Maximal.decreasing.rate.factor","Organism.Kidney.TM50.for.GFR","Organism.Kidney.Specific.blood.flow.rate","Organism.Lumen.Effective.surface.area.variability.factor","Organism.Lumen.Stomach.Distal.radius","Organism.Lumen.Stomach.Gastric.emptying.time","Organism.Lumen.Stomach.GET_alpha..Weibull.function..variability.factor","Organism.Lumen.Stomach.GET_beta..Weibull.function..variability.factor","Organism.Lumen.Stomach.Length","Organism.Lumen.Stomach.Proximal.radius","Organism.Lumen.Duodenum.Effective.surface.area.enhancement.factor","Organism.Lumen.UpperJejunum.Effective.surface.area.enhancement.factor","Organism.Lumen.LowerJejunum.Effective.surface.area.enhancement.factor","Organism.Lumen.UpperIleum.Effective.surface.area.enhancement.factor","Organism.Lumen.LowerIleum.Effective.surface.area.enhancement.factor","Organism.Lumen.Caecum.Effective.surface.area.enhancement.factor","Organism.Lumen.ColonAscendens.Effective.surface.area.enhancement.factor","Organism.Lumen.ColonTransversum.Effective.surface.area.enhancement.factor","Organism.Lumen.ColonDescendens.Effective.surface.area.enhancement.factor","Organism.Lumen.ColonSigmoid.Effective.surface.area.enhancement.factor","Organism.Lumen.Rectum.Effective.surface.area.enhancement.factor","Organism.Stomach.Volume","Organism.Stomach.Specific.blood.flow.rate","Organism.SmallIntestine.Small.intestinal.transit.time","Organism.SmallIntestine.Volume","Organism.SmallIntestine.Specific.blood.flow.rate","Organism.LargeIntestine.Large.intestinal.transit.time","Organism.LargeIntestine.Volume","Organism.LargeIntestine.Specific.blood.flow.rate","Organism.Liver.Volume","Organism.Liver.Specific.blood.flow.rate","Organism.Lung.Volume","Organism.Lung.Fraction.vascular","Organism.Muscle.Volume","Organism.Muscle.Vf..lipid.","Organism.Muscle.Vf..neutral.lipid..PT","Organism.Muscle.Vf..phospholipid..PT","Organism.Muscle.Vf..protein.","Organism.Muscle.Vf..water.","Organism.Muscle.Vf..water..PT","Organism.Muscle.Fraction.interstitial","Organism.Muscle.Vf..neutral.lipid..RR","Organism.Muscle.Vf..neutral.lipid..WS","Organism.Muscle.Vf..neutral.phospholipid..RR","Organism.Muscle.Vf..neutral.phospholipid..plasma..WS","Organism.Muscle.Vf..extracellular.water..RR","Organism.Muscle.Vf..protein..WS","Organism.Muscle.Vf..intracellular.water..RR","Organism.Muscle.Vf..water..WS","Organism.Muscle.Specific.blood.flow.rate","Organism.Pancreas.Volume","Organism.Pancreas.Specific.blood.flow.rate","Organism.PortalVein.Volume","Organism.Skin.Volume","Organism.Skin.Specific.blood.flow.rate","Organism.Spleen.Volume","Organism.Spleen.Specific.blood.flow.rate","Liver Enzyme|Reference concentration"
"888",888,"888","35","40","17.7113","0.998877318938972","1","0.41","61.6466544388622","16.1932518224026","0.803076001230179","0.349183473297292","0.032332","10.770093664995","1.35277617964234","0.51474691413058","15.6453589749832","0.8","0.79","0.002","0.16","0.15","0.18","0.853","0.92","0.0016","0.002024","0.135","0.00899999999999998","0.03","0.025901","0.0139935711979933","0.08968","0.356640820746202","0.906873848477246","0.429473912369505","30","59","0.11704","1.5","15","0.9","44.4","2.71093985934824","1.00000000260982","0.5","15.0000000391473","1.00000002079922","0.999999963215789","2","0.5","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.174708390623186","0.363314634562078","126.000000328837","0.741880745346796","0.94028439490666","2652","0.445237098590712","0.712381636396232","2.00046752023884","0.203760039457026","1.0072770162103","0.53","25.1363503849526","0.013","0.0238","0.0072","0.177","0.811","0.76","0.16","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.032804","0.181466901569675","0.349404826836754","0.864188221396826","2.93922323843347","0.10856","0.188603627385224","0.856980184624232",0.454375
"889",889,"889","98","40","15.349","0.986596986265264","1","0.41","46.8942781441491","14.8313189707588","0.577272127058281","0.250982110845304","0.032332","6.7847018245071","1.11187467080342","0.428841879239842","21.5363420687443","0.8","0.79","0.002","0.16","0.15","0.18","0.853","0.92","0.0016","0.002024","0.135","0.00899999999999998","0.03","0.025901","0.00503643769138901","0.08968","0.427586443539062","1.07813934022479","0.306281561378944","30","59","0.11704","1.5","15","0.9","44.4","1.26240578715021","1.00000000260982","0.5","15.0000000391473","1.00000002079922","0.999999963215789","2","0.5","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.167672472102546","0.172591203771487","126.000000328837","0.712875372583631","0.446678443878527","2652","0.427656051966374","0.338414125042131","1.25208345210771","0.150340723610151","0.643324418666401","0.53","11.2088459066834","0.013","0.0238","0.0072","0.177","0.811","0.76","0.16","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.032804","0.126936666946378","0.227829788565735","0.621166388531115","2.36719467567712","0.10856","0.0721673893076642","1.02325667615837",0.454375
"890",890,"890","46","40","15.9706","0.996407420604711","1","0.41","64.4580830183973","16.0328732846825","0.772542263161981","0.335858353514936","0.032332","8.6927917746442","1.34961652115512","0.499751902500334","23.5944216675861","0.8","0.79","0.002","0.16","0.15","0.18","0.853","0.92","0.0016","0.002024","0.135","0.00899999999999998","0.03","0.025901","0.00912506511754704","0.08968","0.348774339769855","0.89465191791933","0.400418542893549","30","59","0.11704","1.5","15","0.9","44.4","2.47129278412236","1.00000000260982","0.5","15.0000000391473","1.00000002079922","0.999999963215789","2","0.5","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.162926552377951","0.353806521463192","126.000000328837","0.692874507328861","0.91567671461691","2652","0.415661460338707","0.693738277378807","1.88080947470739","0.200538076641234","0.964096101684049","0.53","21.8908050318473","0.013","0.0238","0.0072","0.177","0.811","0.76","0.16","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.032804","0.165988213268662","0.34734361819285","0.83131991683078","2.82805029253384","0.10856","0.163920074441419","0.896230390692706",0.454375
"891",891,"891","86","40","15.6819","0.987425972116487","1","0.41","54.6713355609719","15.0641966173082","0.68054025979702","0.295842571862607","0.032332","7.33053340738372","1.19855068047911","0.445205730761494","51.9353242436145","0.8","0.79","0.002","0.16","0.15","0.18","0.853","0.92","0.0016","0.002024","0.135","0.00899999999999998","0.03","0.025901","0.00525361270214181","0.08968","0.437595795486023","1.07813934022479","0.325619681855921","30","59","0.11704","1.5","15","0.9","44.4","1.64195777257056","1.00000000260982","0.5","15.0000000391473","1.00000002079922","0.999999963215789","2","0.5","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.16843885981786","0.208695764681544","126.000000328837","0.716322839499165","0.540119643266499","2652","0.429779439606618","0.409207381728517","1.42056566808075","0.161924728155786","0.795284518838831","0.53","13.8912179495868","0.013","0.0238","0.0072","0.177","0.811","0.76","0.16","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.032804","0.133596224246642","0.263028878305326","0.732322581707658","3.19846053715377","0.10856","0.104752712872223","0.880112635264914",0.454375
"892",892,"892","70","40","15.7799","0.991018551511777","1","0.41","62.1697947081175","15.5355700128238","0.744630766486618","0.323724451357033","0.032332","8.05965685414821","1.28754131574159","0.46702419945703","33.8979895195643","0.8","0.79","0.002","0.16","0.15","0.18","0.853","0.92","0.0016","0.002024","0.135","0.00899999999999998","0.03","0.025901","0.00523751020447639","0.08968","0.404362029413971","0.942799996267674","0.36902634862441","30","59","0.11704","1.5","15","0.9","44.4","1.94339382971417","1.00000000260982","0.5","15.0000000391473","1.00000002079922","0.999999963215789","2","0.5","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.165343490723388","0.251399205601704","126.000000328837","0.702998150898827","0.6506392185499","2652","0.421817623988331","0.492939618826871","1.53071343045876","0.177370067549965","0.9532809250678","0.53","16.2386298156369","0.013","0.0238","0.0072","0.177","0.811","0.76","0.16","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.032804","0.150393740527341","0.276475949054199","0.801277090617222","2.90196343156709","0.10856","0.141413560465522","0.749266831732194",0.454375
"893",893,"893","94","40","14.0063","0.986596986265264","1","0.41","50.3034823583989","14.9139569122763","0.578909181063744","0.251687393427583","0.032332","5.71269804215267","1.14082765301154","0.434296496413726","22.1089576793274","0.8","0.79","0.002","0.16","0.15","0.18","0.853","0.92","0.0016","0.002024","0.135","0.00899999999999998","0.03","0.025901","0.00476476418146452","0.08968","0.404811817992309","1.07813934022479","0.290054031518303","30","59","0.11704","1.5","15","0.9","44.4","1.39500480461458","1.00000000260982","0.5","15.0000000391473","1.00000002079922","0.999999963215789","2","0.5","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.155891844221205","0.185258188130956","126.000000328837","0.662957601663668","0.479461510099053","2652","0.397724157824728","0.363251349276384","1.22079700496411","0.154202058458696","0.659016952680333","0.53","10.0794909640313","0.013","0.0238","0.0072","0.177","0.811","0.76","0.16","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.032804","0.120070754407677","0.240253254661594","0.622997908259345","2.2145296218372","0.10856","0.0738128610965307","0.999680058928159",0.454375
"894",894,"894","45","40","16.974","0.996631956816916","1","0.41","64.2639539949518","16.0418116780363","0.806185141020331","0.350583437572921","0.032332","9.82907622245736","1.34914743414629","0.501115556793805","12.7104934699662","0.8","0.79","0.002","0.16","0.15","0.18","0.853","0.92","0.0016","0.002024","0.135","0.00899999999999998","0.03","0.025901","0.0102206689366459","0.08968","0.361311795530416","0.89811221442519","0.415931369493254","30","59","0.11704","1.5","15","0.9","44.4","2.49997610655138","1.00000000260982","0.5","15.0000000391473","1.00000002079922","0.999999963215789","2","0.5","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.170351682785688","0.355763646073352","126.000000328837","0.722696130485086","0.920741893816312","2652","0.433813003964187","0.697575776614416","1.89932435469579","0.20150341035337","0.987453194262915","0.53","23.4040090789049","0.013","0.0238","0.0072","0.177","0.811","0.76","0.16","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.032804","0.173634435855308","0.347904624106293","0.86746808302973","2.73755594977389","0.10856","0.170744233962477","0.897929887118666",0.454375
"895",895,"895","50","40","16.8278","0.995509275755888","1","0.41","65.2345991121792","15.9971197112673","0.811371137235074","0.35271160052481","0.032332","9.60098791264122","1.34766079830673","0.49429728532645","27.7144212810965","0.8","0.79","0.002","0.16","0.15","0.18","0.853","0.92","0.0016","0.002024","0.135","0.00899999999999998","0.03","0.025901","0.00682814240754426","0.08968","0.369823194132818","0.880810731895889","0.416475368304183","30","59","0.11704","1.5","15","0.9","44.4","2.35655949440627","1.00000000260982","0.5","15.0000000391473","1.00000002079922","0.999999963215789","2","0.5","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.169731492394541","0.345978023022548","126.000000328837","0.721710827648441","0.895415997819304","2652","0.432979055345586","0.678388280436369","1.95113203437066","0.196676741792689","1.01040332477889","0.53","23.5925858272382","0.013","0.0238","0.0072","0.177","0.811","0.76","0.16","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.032804","0.170217157785633","0.345099594539078","0.873100930110784","3.08963843118494","0.10856","0.168221459121091","0.889432404988868",0.454375
"896",896,"896","62","40","16.0508","0.992814841209421","1","0.41","64.8678156392121","15.7748874079682","0.777671716454282","0.338043926884198","0.032332","8.57676369666853","1.30986411651663","0.477933433804798","56.8574034010825","0.8","0.79","0.002","0.16","0.15","0.18","0.853","0.92","0.0016","0.002024","0.135","0.00899999999999998","0.03","0.025901","0.00530575349185471","0.08968","0.387398405900193","0.958932457200286","0.385342959006786","30","59","0.11704","1.5","15","0.9","44.4","2.11161335079979","1.00000000260982","0.5","15.0000000391473","1.00000002079922","0.999999963215789","2","0.5","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.165581301861938","0.28699617381369","126.000000328837","0.704219850871712","0.74276673154167","2652","0.42250309744608","0.562737595713116","1.68217735600317","0.185092737247055","0.970515784626679","0.53","19.1065485856877","0.013","0.0238","0.0072","0.177","0.811","0.76","0.16","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.032804","0.158930767894972","0.298946788366249","0.836812824650039","3.46083981676525","0.10856","0.154076813803904","0.786008835369257",0.454375
"897",897,"897","44","40","17.2683","0.996856493029122","1","0.41","64.0698249715063","16.05075007139","0.814357270271655","0.354218380952266","0.032332","10.1843184178606","1.34905064784202","0.502479211087276","10.861456256806","0.8","0.79","0.002","0.16","0.15","0.18","0.853","0.92","0.0016","0.002024","0.135","0.00899999999999998","0.03","0.025901","0.0110292497119485","0.08968","0.363191173488684","0.90157251093105","0.419559993076006","30","59","0.11704","1.5","15","0.9","44.4","2.5286594289804","1.00000000260982","0.5","15.0000000391473","1.00000002079922","0.999999963215789","2","0.5","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.172430964851461","0.357720770683513","126.000000328837","0.730692984417532","0.925807073015714","2652","0.438705936152824","0.701413275850026","1.88986637825271","0.202468744065506","0.988705860031991","0.53","23.6655652028699","0.013","0.0238","0.0072","0.177","0.811","0.76","0.16","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.032804","0.17621109236551","0.348465630019736","0.876289219604369","2.7315456677013","0.10856","0.172804843564993","0.899629383544626",0.454375
"898",898,"898","93","40","14.889","0.986596986265264","1","0.41","51.1557834119614","14.9346163976557","0.616255174388533","0.267967598257714","0.032332","6.47207822559112","1.1473380657616","0.435660150707197","14.4364433877345","0.8","0.79","0.002","0.16","0.15","0.18","0.853","0.92","0.0016","0.002024","0.135","0.00899999999999998","0.03","0.025901","0.00500440149450831","0.08968","0.423854841917769","1.07813934022479","0.303480265849729","30","59","0.11704","1.5","15","0.9","44.4","1.42815455898067","1.00000000260982","0.5","15.0000000391473","1.00000002079922","0.999999963215789","2","0.5","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.16295105742293","0.188424934220823","126.000000328837","0.691940650995248","0.487657276654185","2652","0.415270033693714","0.369460655334947","1.27051932110963","0.155167392170832","0.698035572251628","0.53","11.3587608607642","0.013","0.0238","0.0072","0.177","0.811","0.76","0.16","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.032804","0.125862766130127","0.243359121185559","0.66315289399589","2.16231195850567","0.10856","0.0787725028338739","0.993785904620607",0.454375
"899",899,"899","24","40","16.0636","1.00070287683455","1","0.41","57.2","16.22","0.680666063865265","0.295885177775751","0.0333072","8.58230839036242","1.35592542554797","0.521556","23.3699333828521","0.772","0.76235","0.00193","0.184","0.178","0.2136","0.823145","0.8878","0.001544","0.00195316","0.1602","0.01068","0.0356","0.0274422","0.0106110218654792","0.119016","0.308168600773564","0.9433812","0.377714004877272","30","59","0.11704","1.5","15","0.9","44.4","2.7733938","1.00000000260982","0.497548","15.0000000391473","1.00000002079922","0.999999963215789","1.9902","0.497548","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.151642527825286","0.383544","126.000000328837","0.647497868487628","0.9878586","2593.2","0.382996529170392","0.7613508","1.84467766684195","0.20667","0.818299704438925","0.53","19.6933668130257","0.013","0.0238","0.0072","0.177","0.811","0.76","0.168","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.0331344","0.155861630930502","0.374388","0.732499650170771","2.50849243567275","0.123276","0.183453295793979","0.8044038",0.454375
"900",900,"900","0.326196291","40","5.5921","0.874681741714974","0.961821917299833","0.354785367266727","5.6202758915","5.9154907275","0.064416589818072","0.0280089484600389","0.058705696831104","0.67616884855294","0.590173259891561","0.536028694531428","1.21440350069469","0.45850122111","0.452769955846125","0.001146253052775","0.47802270471","0.491498778888369","0.589798534666043","0.488876927008538","0.5272764042765","0.00091700244222","0.0011600080894083","0.442348900999532","0.0294899267333021","0.0982997557776738","0.0276399023112","0.000545113649503131","0.295967332773516","0.0384867922702886","0.822779543269224","0.0571434825191926","30","59","0.11704","1.5","15","0.9","44.4","2.64958069651038","1.00000000260982","0.18145599355679","15.0000000391473","1.00000002079922","0.999999963215789","0.72583071226425","0.18145599355679","266.346353","407.668807","339.371578","237.284957","133.37415","1.638","2.275","2.275","2.275","2.275","3.2396","0.0129020056522911","0.63778431701244","126.000000328837","0.0545789285876424","1.50373844299566","2158.901709554","0.0316030327964695","1.05129829914276","0.25912946678994","0.19765656364671","0.101840491143601","0.53","1.21421474989913","0.013","0.0238","0.0072","0.203712510156718","0.853394852535735","0.799728838381207","0.40085644508","0.022","0.0049","0.0078","0.0042","0.0831297082001518","0.21867444593094","0.7008150083709","0.799728838381207","0.03203614599714","0.0146574461683159","0.592071749214108","0.0693127417054784","0.250149242071495","0.13973810230521","0.0222653116001377","0.95956343781324",0.454375
"901",901,"901","93","40","15.286","0.986596986265264","1","0.47","62.0850991761552","16.1918444661422","0.771701356738753","0.336053606585887","0.027495","7.81485858759243","1.36366667191882","0.425236518723894","14.5432950210694","0.8","0.79","0.002","0.16","0.15","0.18","0.853","0.92","0.0016","0.002024","0.135","0.00899999999999998","0.03","0.02184","0.0288077373145611","0.0806","0.415658765266138","0.758275609546323","0.347958425318989","30","54","0.11704","1.5","15","0.9","44.4","1.06394895481683","1.00000000260982","0.5","15.0000000391473","1.00000002079922","0.999999963215789","2","0.5","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.161343619869633","0.151026682190359","126.000000328837","0.693471243638224","0.351124323408899","2652","0.394736875454212","0.246626063509509","1.23171458417486","0.128225551712514","0.892351698419399","0.58","19.7718813766311","0.013","0.0238","0.0072","0.177","0.811","0.76","0.16","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.03419","0.136395168405384","0.178448515175278","0.717125101372017","2.97666683670049","0.08645","0.102313701786453","0.6054961040813",0.256875
"902",902,"902","91","40","16.0232","0.986596986265264","1","0.47","63.930735861785","16.3154580944955","0.814374439291071","0.354743984174644","0.027495","8.58469159604617","1.36855649789896","0.430524862709831","12.0064632975055","0.8","0.79","0.002","0.16","0.15","0.18","0.853","0.92","0.0016","0.002024","0.135","0.00899999999999998","0.03","0.02184","0.0298499801991417","0.0806","0.42965105770512","0.758275609546323","0.359368248022073","30","54","0.11704","1.5","15","0.9","44.4","1.12608217472544","1.00000000260982","0.5","15.0000000391473","1.00000002079922","0.999999963215789","2","0.5","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.166070956230371","0.15724460028441","126.000000328837","0.713162481674743","0.365580459583789","2652","0.406014027321916","0.256779902821343","1.26922351910399","0.131200212310127","0.91535438795299","0.58","21.5097949859599","0.013","0.0238","0.0072","0.177","0.811","0.76","0.16","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.03419","0.141104781678562","0.184824889344004","0.756847401895314","3.06544222093551","0.08645","0.109286077528931","0.606450344300977",0.256875
"903",903,"903","65","40","17.9699","0.992141232572805","1","0.47","71.5442276114811","16.9286845989344","0.948947420214645","0.413310061556858","0.027495","12.0836072959815","1.44895262847035","0.463547601664024","19.8107971946096","0.8","0.79","0.002","0.16","0.15","0.18","0.853","0.92","0.0016","0.002024","0.135","0.00899999999999998","0.03","0.02184","0.0342130104703012","0.0806","0.481081487525464","0.661154524420811","0.469553462704723","30","54","0.11704","1.5","15","0.9","44.4","1.82911561567851","1.00000000260982","0.5","15.0000000391473","1.00000002079922","0.999999963215789","2","0.5","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.176204127461911","0.29228348192843","126.000000328837","0.75737795605366","0.679534492496904","2652","0.431230695100688","0.477297941869657","1.97194050752471","0.169870800079092","1.2828068433999","0.58","32.7842836727195","0.013","0.0238","0.0072","0.177","0.811","0.76","0.16","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.03419","0.179748356863192","0.285670263901387","0.881894818836548","3.97370354775706","0.08645","0.170346833434478","0.767460039029578",0.256875
"904",904,"904","64","40","18.535","0.99236576878501","1","0.47","71.6276977117591","16.967055173204","0.972772153775369","0.42366341212875","0.027495","12.8859764575023","1.45194710947892","0.465537830808216","23.7900574022719","0.8","0.79","0.002","0.16","0.15","0.18","0.853","0.92","0.0016","0.002024","0.135","0.00899999999999998","0.03","0.02184","0.0351316590104551","0.0806","0.490884179921162","0.660535338474387","0.481759085211624","30","54","0.11704","1.5","15","0.9","44.4","1.8642513566448","1.00000000260982","0.5","15.0000000391473","1.00000002079922","0.999999963215789","2","0.5","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.180083231623605","0.299898532188098","126.000000328837","0.774245715415109","0.697238843353137","2652","0.440737545534585","0.489733293303796","2.05739942312388","0.171358130377898","1.3221280351283","0.58","35.1867909615789","0.013","0.0238","0.0072","0.177","0.811","0.76","0.16","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.03419","0.185064392658878","0.29101820766057","0.903997821906177","4.24223757155365","0.08645","0.175124046458078","0.783361344951501",0.256875
"905",905,"905","91","40","15.9825","0.986596986265264","1","0.47","63.930735861785","16.3154580944955","0.813364018893241","0.354151228358598","0.027495","8.54373725270867","1.36997297412181","0.430524862709831","51.2393805933333","0.8","0.79","0.002","0.16","0.15","0.18","0.853","0.92","0.0016","0.002024","0.135","0.00899999999999998","0.03","0.02184","0.0297922640062961","0.0806","0.430841899879588","0.758275609546323","0.360960174699782","30","54","0.11704","1.5","15","0.9","44.4","1.12608217472544","1.00000000260982","0.5","15.0000000391473","1.00000002079922","0.999999963215789","2","0.5","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.165961896889656","0.15724460028441","126.000000328837","0.713940900951447","0.365580459583789","2652","0.406300188304425","0.256779902821343","1.31190365414863","0.131200212310127","0.931302117028811","0.58","22.7236042838362","0.013","0.0238","0.0072","0.177","0.811","0.76","0.16","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.03419","0.141267961449398","0.184824889344004","0.755827258211273","4.09803302044977","0.08645","0.109658334633823","0.606450344300977",0.256875
"906",906,"906","82","40","15.277","0.98832411696531","1","0.47","67.4725014554383","16.5142486486621","0.809485448660729","0.352553117443124","0.027495","8.13329143006979","1.39473545114223","0.443076542621853","17.1416420118794","0.8","0.79","0.002","0.16","0.15","0.18","0.853","0.92","0.0016","0.002024","0.135","0.00899999999999998","0.03","0.02184","0.0288059022382247","0.0806","0.415968799379751","0.758275609546323","0.368234363672953","30","54","0.11704","1.5","15","0.9","44.4","1.37833490841834","1.00000000260982","0.5","15.0000000391473","1.00000002079922","0.999999963215789","2","0.5","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.158926234840487","0.184785253330082","126.000000328837","0.683396844286622","0.429610159678186","2652","0.388966829794734","0.301753696515453","1.32717688579339","0.144586184999384","0.982694561960158","0.58","22.2675253003783","0.013","0.0238","0.0072","0.177","0.811","0.76","0.16","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.03419","0.140309975485925","0.209230909255783","0.752291807893848","3.12980375344715","0.08645","0.124191345638952","0.602255158998102",0.256875
"907",907,"907","68","40","16.9178","0.991467623936188","1","0.47","71.2938173106472","16.8135728761259","0.902616180224731","0.393158122733277","0.027495","10.6317544970583","1.43979048131407","0.457576914231446","13.6080392205239","0.8","0.79","0.002","0.16","0.15","0.18","0.853","0.92","0.0016","0.002024","0.135","0.00899999999999998","0.03","0.02184","0.0323735708264022","0.0806","0.464057020777821","0.663012082260086","0.44547264937978","30","54","0.11704","1.5","15","0.9","44.4","1.72370839277963","1.00000000260982","0.5","15.0000000391473","1.00000002079922","0.999999963215789","2","0.5","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.1692340435793","0.269438331149423","126.000000328837","0.726822754115495","0.626421439928204","2652","0.413702069220608","0.439991887567239","1.76926652442662","0.165408809182673","1.1988536900592","0.58","28.242191481714","0.013","0.0238","0.0072","0.177","0.811","0.76","0.16","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.03419","0.168555199291058","0.269626432623839","0.838807566504651","3.49483593577454","0.08645","0.160468722218929","0.719756121263809",0.256875
"908",908,"908","58","40","16.9962","0.993712986058244","1","0.47","72.1700262781692","17.1746973427715","0.919219692882635","0.400377712477412","0.027495","10.9381555570845","1.47090937762212","0.47566522846737","13.1857432607192","0.8","0.79","0.002","0.16","0.15","0.18","0.853","0.92","0.0016","0.002024","0.135","0.00899999999999998","0.03","0.02184","0.0335666512247292","0.0806","0.447393090037354","0.65306951295095","0.454000575437584","30","54","0.11704","1.5","15","0.9","44.4","2.08075389590922","1.00000000260982","0.5","15.0000000391473","1.00000002079922","0.999999963215789","2","0.5","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.167147013636287","0.341680534588875","126.000000328837","0.718196168699109","0.794378481931374","2652","0.408694829113558","0.557963162544122","2.04511350497427","0.180282112170737","1.24185299504657","0.58","28.6583399639643","0.013","0.0238","0.0072","0.177","0.811","0.76","0.16","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.03419","0.177797092196847","0.320945864414368","0.854296656008862","3.51172133784896","0.08645","0.167473621597499","0.865309316484401",0.256875
